year,category_slug,subcategory,subcategory_hub,work_name,agency,entry_url,source_url
2025,audio-radio,A05 - Content Placement,Content Placement,UN-BECOMING YOUR PARENTS IN PARIS,"PROGRESSIVE INSURANCE, ARNOLD WORLDWIDE",https://www.lovethework.com/work/entries/un-becoming-your-parents-in-paris-741801,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,B03 - Script,Script,'A HOUSE FOR MR. BISWAS',"COCA-COLA, VML",https://www.lovethework.com/work/entries/a-house-for-mr-biswas-741808,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,A05 - Content Placement,Content Placement,"TAKE A BREAK, STAY AWAKE","INA, IMAGO OGILVY",https://www.lovethework.com/work/entries/take-a-break-stay-awake-741815,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,UNFORGETTABLE MEMORIES,"VICTORIA, THE JUJU MEXICO",https://www.lovethework.com/work/entries/unforgettable-memories-741838,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,GET TOGETHER,"NEDBANK, JOE PUBLIC",https://www.lovethework.com/work/entries/get-together-763375,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,C09 - Cultural Engagement,Cultural Engagement,THE SOUND OF PRIDE,"CIG ARCIGAY MILANO, CIG ARCIGAY MILANO",https://www.lovethework.com/work/entries/the-sound-of-pride-763532,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,B03 - Script,Script,DELIVEREASY CRIPPLED PIGEONS,"DELIVEREASY, COLENSO BBDO",https://www.lovethework.com/work/entries/delivereasy-crippled-pigeons-759313,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,B03 - Script,Script,PEDIGREE DENTASTIX THE BEACH,"PEDIGREE, COLENSO BBDO",https://www.lovethework.com/work/entries/pedigree-dentastix-the-beach-759350,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,D07 - Not-for-Profit / Charity / Government,Not-for-Profit / Charity / Government,WHERE IS RATINHO’S WATER,"UNICEF, VML",https://www.lovethework.com/work/entries/where-is-ratinhos-water-742256,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,THONG,"TECHEM, SERVICEPLAN GERMANY",https://www.lovethework.com/work/entries/thong-741945,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,C03 - Single-Market Campaign,Single-Market Campaign,LEGAL TRACKS,"KWAI, BETC HAVAS",https://www.lovethework.com/work/entries/legal-tracks-741965,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,SACRAMENTO COW,"NOTCO, GUT",https://www.lovethework.com/work/entries/sacramento-cow-741993,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,D01 - Consumer Goods,"Travel, Leisure, Retail, Restaurants & Fast-Food Chains",CODE BROWN,"CITY LODGE GROUP, TBWA\HUNT\LASCARIS",https://www.lovethework.com/work/entries/code-brown-742021,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,D01 - Consumer Goods,Healthcare,GETTING OVER AN EX,"GOODNITES, FCB NEW ZEALAND",https://www.lovethework.com/work/entries/getting-over-an-ex-742022,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,D01 - Consumer Goods,"Travel, Leisure, Retail, Restaurants & Fast-Food Chains",CLINICAL TRIAL,"CITY LODGE GROUP, TBWA\HUNT\LASCARIS",https://www.lovethework.com/work/entries/clinical-trial-742023,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,ADVICE,"LYNX, MASSIVEMUSIC",https://www.lovethework.com/work/entries/advice-742029,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,JOURNEY INTO HERSTORY,"AL-FUTTAIM TOYOTA, MEMAC OGILVY",https://www.lovethework.com/work/entries/journey-into-herstory-742112,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,C06 - Breakthrough on a Budget,Breakthrough on a Budget,RESCUED JINGLES,"KAIBOSH, VML",https://www.lovethework.com/work/entries/rescued-jingles-742139,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,A02 - Use of Audio & Radio Technology,Use of Audio & Radio Technology,DANCING WASHERS,"WHIRLPOOL, VML",https://www.lovethework.com/work/entries/dancing-washers-763917,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,C02 - Challenger Brand,Market Disruption,MECHANIC'S CASE,"NISSAN, TBWA\G1",https://www.lovethework.com/work/entries/mechanics-case-764086,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,B01 - Use of Music,Use of Music,AGAVE'S SERENADE,"TEQUILA DON JULIO, ANONIMO",https://www.lovethework.com/work/entries/agaves-serenade-764654,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,D01 - Consumer Goods,Automotive,TIME,"HARLEY DAVIDSON, FP7 McCANN",https://www.lovethework.com/work/entries/time-760567,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,D01 - Consumer Goods,Healthcare,HAMLET RAP,"OPELLA - ALLEGRA, MRM NEW YORK",https://www.lovethework.com/work/entries/hamlet-rap-760738,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=21
2025,audio-radio,B03 - Script,Script,EPISODE 1,"WORLD WILDLIFE FUND (WWF), ALMAPBBDO",https://www.lovethework.com/work/entries/episode-1-765277,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,PEDIGREE DENTASTIX THE PARK,"PEDIGREE, COLENSO BBDO",https://www.lovethework.com/work/entries/pedigree-dentastix-the-park-759413,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,C05 - Use of Humour,Use of Humour,THERE’S A BEER FOR YOU,"HANSA PILSENER, JOE PUBLIC",https://www.lovethework.com/work/entries/theres-a-beer-for-you-742140,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,D07 - Not-for-Profit / Charity / Government,Not-for-Profit / Charity / Government,YOU KNOW WHAT HURTS LESS?,"RED CROSS, SAINT ELMOS",https://www.lovethework.com/work/entries/you-know-what-hurts-less-742231,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,LIDL PHILHARMONIC VEGETABLES,"LIDL, LIDL",https://www.lovethework.com/work/entries/lidl-philharmonic-vegetables-741594,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,IT TAKES TIME,"GOODNITES, FCB NEW ZEALAND",https://www.lovethework.com/work/entries/it-takes-time-741792,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,B01 - Use of Music,Use of Music,THONG,"TECHEM, SERVICEPLAN GERMANY",https://www.lovethework.com/work/entries/thong-741797,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,2X,"BANCO GUAYAQUIL, BANCO GUAYAQUIL",https://www.lovethework.com/work/entries/2x-741803,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,B01 - Use of Music,Use of Music,GET LOW #2,"COLOGUARD, THE ESCAPE POD",https://www.lovethework.com/work/entries/get-low-2-741868,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,A02 - Use of Audio & Radio Technology,Use of Audio & Radio Technology,SPREADBEATS,"SPOTIFY, FCB NEW YORK",https://www.lovethework.com/work/entries/spreadbeats-741882,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,B02 - Sound Design,Sound Design,CHANTS,"CHANGE THE REF, PLUS STUDIO",https://www.lovethework.com/work/entries/chants-741900,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,A04 - Branded Content/Podcasts,Branded Content/Podcasts,CRUELTY TO ANIMALS IS A TRUE CRIME,"NOAH, PREUSS UND PREUSS",https://www.lovethework.com/work/entries/cruelty-to-animals-is-a-true-crime-741934,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,D01 - Consumer Goods,"Travel, Leisure, Retail, Restaurants & Fast-Food Chains",EYE CONTACT,"CITY LODGE GROUP, TBWA\HUNT\LASCARIS",https://www.lovethework.com/work/entries/eye-contact-742033,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,D01 - Consumer Goods,Healthcare,FIVE COURSE FRUSTRATION,"OTRIVINE, HALEON",https://www.lovethework.com/work/entries/five-course-frustration-742063,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,B03 - Script,Script,TIME,"HARLEY DAVIDSON, FP7 McCANN",https://www.lovethework.com/work/entries/time-760642,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,GET AWAY,"NEDBANK, JOE PUBLIC",https://www.lovethework.com/work/entries/get-away-763550,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,COLD DETECTOR,"COORS BREWING COMPANY, ALMA ADVERTISING AGENCY",https://www.lovethework.com/work/entries/cold-detector-762594,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,C06 - Breakthrough on a Budget,Breakthrough on a Budget,FLAMING GRILL RADIO,"BURGER KING, PROXIMITY BBDO",https://www.lovethework.com/work/entries/flaming-grill-radio-762569,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,3. HIGH ENERGY DAD,"FUSION ENERGY DRINK, DAVID",https://www.lovethework.com/work/entries/3-high-energy-dad-762632,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,THE SILENT JINGLE,"TATA CONSUMER PRODUCTS, ENTERTAINMENT NETWORK INDIA LIMITED",https://www.lovethework.com/work/entries/the-silent-jingle-741585,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,A03 - Voice Activation,Voice Activation,SING TO PAY,"THE KITCHEN NORTH AMERICA, THE KITCHEN",https://www.lovethework.com/work/entries/sing-to-pay-741787,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,MOM,"BEACHES & SANDALS RESORTS, LEO ",https://www.lovethework.com/work/entries/mom-741817,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,SPRITE HOT SEATS,"SPRITE, OGILVY UK",https://www.lovethework.com/work/entries/sprite-hot-seats-741875,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,A03 - Voice Activation,Voice Activation,UNFORGETTABLE MEMORIES,"VICTORIA, THE JUJU MEXICO",https://www.lovethework.com/work/entries/unforgettable-memories-741896,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=22
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,HARMONISER,"TWIX, adam&eveDDB",https://www.lovethework.com/work/entries/harmoniser-741928,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,D06 - Consumer Services/Business to Business,Consumer Services/Business to Business,BLACK FRIDAY,"ANZ BANK NEW ZEALAND, TBWA\NEW ZEALAND",https://www.lovethework.com/work/entries/black-friday-741962,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,BIRTHDAY,"MINUTE MAID, GREY",https://www.lovethework.com/work/entries/birthday-741966,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,C05 - Use of Humour,Use of Humour,MEOW-A-THON,"MEOW MIX, LEO",https://www.lovethework.com/work/entries/meow-a-thon-741997,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,C05 - Use of Humour,Use of Humour,IT TAKES TIME,"GOODNITES, FCB NEW ZEALAND",https://www.lovethework.com/work/entries/it-takes-time-742013,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,C05 - Use of Humour,Use of Humour,EXPORT ULTRA COLD CALL BACK SERVICE,"EXPORT ULTRA, SPECIAL",https://www.lovethework.com/work/entries/export-ultra-cold-call-back-service-742060,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,C05 - Use of Humour,Use of Humour,BUTTERS,"QUAKER/ PEPSICO, PEPSICO",https://www.lovethework.com/work/entries/butters-763812,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,C05 - Use of Humour,Use of Humour,HIGH ENERGY DAD,"FUSION ENERGY DRINK, DAVID",https://www.lovethework.com/work/entries/high-energy-dad-763837,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,PLAY THE FRAGRANCES,"O.U.I PARIS, ALMAPBBDO",https://www.lovethework.com/work/entries/play-the-fragrances-764385,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,ONE SECOND ADS,"BUDWEISER, AFRICA CREATIVE DDB",https://www.lovethework.com/work/entries/one-second-ads-742087,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,C05 - Use of Humour,Use of Humour,KFC SPICY RELIEF HOTLINE,"KFC, VML",https://www.lovethework.com/work/entries/kfc-spicy-relief-hotline-763783,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,UNCOMFORTABLE NATURE SOUNDS - UNQUIET,"REVISTA UNQUIET, TECH AND SOUL",https://www.lovethework.com/work/entries/uncomfortable-nature-sounds-unquiet-759203,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,GAME GUARDIAN,"MOVISTAR, VML",https://www.lovethework.com/work/entries/game-guardian-759246,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,"SWEET-HATE, BITTER-SOFT, SCARY-SUGARY","NEXON PAINTS, VERMMILLION",https://www.lovethework.com/work/entries/sweet-hate-bitter-soft-scary-sugary-759321,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,B03 - Script,Script,PAIN,"HARLEY DAVIDSON, FP7 McCANN",https://www.lovethework.com/work/entries/pain-760636,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,VOICE OF GEORGIA,"BANK OF GEORGIA, BANK OF GEORGIA",https://www.lovethework.com/work/entries/voice-of-georgia-741903,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,B03 - Script,Script,BAREFOOT SHOWER,"CITY LODGE GROUP, TBWA\HUNT\LASCARIS",https://www.lovethework.com/work/entries/barefoot-shower-741762,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,THE ORDINARY LIFE HEARING TEST,"THE FOUNDATION FOR THE DEAF, CJ WORX",https://www.lovethework.com/work/entries/the-ordinary-life-hearing-test-741765,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,D06 - Consumer Services/Business to Business,Consumer Services/Business to Business,CYBER MONDAY,"ANZ BANK NEW ZEALAND, TBWA\NEW ZEALAND",https://www.lovethework.com/work/entries/cyber-monday-741975,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,THE SPECIAL HEARING TEST,"AMPLIFON, SMALL",https://www.lovethework.com/work/entries/the-special-hearing-test-741983,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,THE UNSAFEST JOURNEY - PROPELLER,"REFUGEASE, HAVAS",https://www.lovethework.com/work/entries/the-unsafest-journey-propeller-741812,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,A03 - Voice Activation,Voice Activation,JOURNEY INTO HERSTORY,"AL-FUTTAIM TOYOTA, MEMAC OGILVY",https://www.lovethework.com/work/entries/journey-into-herstory-741880,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,Zero Disruption AD,"COCA-COLA, VML",https://www.lovethework.com/work/entries/zero-disruption-ad-759192,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,B03 - Script,Script,PEDIGREE DENTASTIX THE PARK,"PEDIGREE, COLENSO BBDO",https://www.lovethework.com/work/entries/pedigree-dentastix-the-park-759355,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=23
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,DANCING WASHERS,"WHIRLPOOL, VML",https://www.lovethework.com/work/entries/dancing-washers-763908,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=24
2025,audio-radio,A04 - Branded Content/Podcasts,Media/Entertainment,SILENCED VOICES,"MEGAMIX, TBWA\PERU",https://www.lovethework.com/work/entries/silenced-voices-764271,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=24
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,LET'S MOGO,"AIR INDIA, McCANN",https://www.lovethework.com/work/entries/lets-mogo-764301,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=24
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,AU MICRO,"CANAL+, BETC",https://www.lovethework.com/work/entries/au-micro-764462,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=24
2025,audio-radio,C07 - Corporate Purpose & Social Responsibility,Corporate Purpose & Social Responsibility,THE SINTEX WATER ALARM,"SINTEX, McCANN",https://www.lovethework.com/work/entries/the-sintex-water-alarm-742078,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=24
2025,audio-radio,C02 - Challenger Brand,Challenger Brand,BACON IS RAIN,"GREENFIELD NATURAL MEAT CO., NO FIXED ADDRESS",https://www.lovethework.com/work/entries/bacon-is-rain-742105,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=24
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,SAD-LAD,"SAVANNA, TBWA\HUNT\LASCARIS",https://www.lovethework.com/work/entries/sad-lad-742123,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=24
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,'A HOUSE FOR MR. BISWAS',"COCA-COLA, VML",https://www.lovethework.com/work/entries/a-house-for-mr-biswas-742135,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=24
