year,category_slug,level2,level3,entries,status,url
2025,outdoor,Ambient & Experiential,C01: Displays,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Ambient+%26+Experiential%40%40C01%3A+Displays
2025,outdoor,Ambient & Experiential,C02: Interactive/Dynamic Digital Screens,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Ambient+%26+Experiential%40%40C02%3A+Interactive%2FDynamic+Digital+Screens
2025,outdoor,Ambient & Experiential,C03: Special Build,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Ambient+%26+Experiential%40%40C03%3A+Special+Build
2025,outdoor,Ambient & Experiential,C04: Live Advertising and Events,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Ambient+%26+Experiential%40%40C04%3A+Live+Advertising+and+Events
2025,outdoor,Ambient & Experiential,C05: Interactive Experiences,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Ambient+%26+Experiential%40%40C05%3A+Interactive+Experiences
2025,outdoor,Ambient & Experiential,C06: Transit,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Ambient+%26+Experiential%40%40C06%3A+Transit
2025,outdoor,Ambient & Experiential,C07: Immersive Experiences,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Ambient+%26+Experiential%40%40C07%3A+Immersive+Experiences
2025,outdoor,Billboards: Sectors,A01: Consumer Goods,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Billboards%3A+Sectors%40%40A01%3A+Consumer+Goods
2025,outdoor,Billboards: Sectors,A02: Healthcare,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Billboards%3A+Sectors%40%40A02%3A+Healthcare
2025,outdoor,Billboards: Sectors,A03: Automotive,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Billboards%3A+Sectors%40%40A03%3A+Automotive
2025,outdoor,Billboards: Sectors,"A04: Travel, Leisure, Retail, Restaurants & Fast-Food Chains",1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Billboards%3A+Sectors%40%40A04%3A+Travel%2C+Leisure%2C+Retail%2C+Restaurants+%26+Fast-Food+Chains
2025,outdoor,Billboards: Sectors,A05: Media/Entertainment,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Billboards%3A+Sectors%40%40A05%3A+Media%2FEntertainment
2025,outdoor,Billboards: Sectors,A06: Consumer Services/Business to Business,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Billboards%3A+Sectors%40%40A06%3A+Consumer+Services%2FBusiness+to+Business
2025,outdoor,Billboards: Sectors,A07: Not-for-Profit / Charity / Government,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Billboards%3A+Sectors%40%40A07%3A+Not-for-Profit+%2F+Charity+%2F+Government
2025,outdoor,Culture & Context,E01: Local Brand,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40E01%3A+Local+Brand
2025,outdoor,Culture & Context,E02: Challenger Brand,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40E02%3A+Challenger+Brand
2025,outdoor,Culture & Context,E03: Single-Market Campaign,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40E03%3A+Single-Market+Campaign
2025,outdoor,Culture & Context,E04: Social Behaviour,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40E04%3A+Social+Behaviour
2025,outdoor,Culture & Context,E05: Use of Humour,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40E05%3A+Use+of+Humour
2025,outdoor,Culture & Context,E06: Breakthrough on a Budget,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40E06%3A+Breakthrough+on+a+Budget
2025,outdoor,Culture & Context,E07: Corporate Purpose & Social Responsibility,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40E07%3A+Corporate+Purpose+%26+Social+Responsibility
2025,outdoor,Culture & Context,E08: Market Disruption,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40E08%3A+Market+Disruption
2025,outdoor,Culture & Context,E09: Cultural Engagement,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40E09%3A+Cultural+Engagement
2025,outdoor,Innovation in Outdoor,D01: Standard Sites,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Innovation+in+Outdoor%40%40D01%3A+Standard+Sites
2025,outdoor,Innovation in Outdoor,D02: Ambient Outdoor,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Innovation+in+Outdoor%40%40D02%3A+Ambient+Outdoor
2025,outdoor,Innovation in Outdoor,D03: Technology,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Innovation+in+Outdoor%40%40D03%3A+Technology
2025,outdoor,Posters: Sectors,B01: Consumer Goods,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Posters%3A+Sectors%40%40B01%3A+Consumer+Goods
2025,outdoor,Posters: Sectors,B02: Healthcare,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Posters%3A+Sectors%40%40B02%3A+Healthcare
2025,outdoor,Posters: Sectors,B03: Automotive,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Posters%3A+Sectors%40%40B03%3A+Automotive
2025,outdoor,Posters: Sectors,"B04: Travel, Leisure, Retail, Restaurants & Fast-Food Chains",1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Posters%3A+Sectors%40%40B04%3A+Travel%2C+Leisure%2C+Retail%2C+Restaurants+%26+Fast-Food+Chains
2025,outdoor,Posters: Sectors,B05: Media/Entertainment,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Posters%3A+Sectors%40%40B05%3A+Media%2FEntertainment
2025,outdoor,Posters: Sectors,B06: Consumer Services/Business to Business,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Posters%3A+Sectors%40%40B06%3A+Consumer+Services%2FBusiness+to+Business
2025,outdoor,Posters: Sectors,B07: Not-for-Profit / Charity / Government,1987,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/outdoor?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Posters%3A+Sectors%40%40B07%3A+Not-for-Profit+%2F+Charity+%2F+Government
2025,pharma,Direct to Consumer,A01: Branded Product or Service Promotion,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Direct+to+Consumer%40%40A01%3A+Branded+Product+or+Service+Promotion
2025,pharma,Direct to Consumer,A02: Unbranded Product or Service Promotion,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Direct+to+Consumer%40%40A02%3A+Unbranded+Product+or+Service+Promotion
2025,pharma,Non-Regulated,C01: Product or Service Promotion: Direct-to-Patient,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Non-Regulated%40%40C01%3A+Product+or+Service+Promotion%3A+Direct-to-Patient
2025,pharma,Non-Regulated,C02: Product or Service Promotion: Healthcare Professional,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Non-Regulated%40%40C02%3A+Product+or+Service+Promotion%3A+Healthcare+Professional
2025,pharma,Non-Regulated,C03: Disease Awareness & Understanding: Direct to Patient or Healthcare Professional,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Non-Regulated%40%40C03%3A+Disease+Awareness+%26+Understanding%3A+Direct+to+Patient+or+Healthcare+Professional
2025,pharma,Non-Regulated,C04: Healthcare Professional Engagement,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Non-Regulated%40%40C04%3A+Healthcare+Professional+Engagement
2025,pharma,Non-Regulated,C05: Patient Engagement,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Non-Regulated%40%40C05%3A+Patient+Engagement
2025,pharma,Non-Regulated,C06: Innovative Use of Technology: Patient or Healthcare Professional,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Non-Regulated%40%40C06%3A+Innovative+Use+of+Technology%3A+Patient+or+Healthcare+Professional
2025,pharma,Regulated,B01: Product or Service Promotion: Direct to Patient,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Regulated%40%40B01%3A+Product+or+Service+Promotion%3A+Direct+to+Patient
2025,pharma,Regulated,B02: Product or Service Promotion: Healthcare Professional,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Regulated%40%40B02%3A+Product+or+Service+Promotion%3A+Healthcare+Professional
2025,pharma,Regulated,B03: Disease Awareness & Understanding: Direct to Patient or Healthcare Professional,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Regulated%40%40B03%3A+Disease+Awareness+%26+Understanding%3A+Direct+to+Patient+or+Healthcare+Professional
2025,pharma,Regulated,B04: Healthcare Professional Engagement,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Regulated%40%40B04%3A+Healthcare+Professional+Engagement
2025,pharma,Regulated,B05: Patient Engagement,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Regulated%40%40B05%3A+Patient+Engagement
2025,pharma,Regulated,B06: Innovative Use of Technology: Patient or Healthcare Professional,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Regulated%40%40B06%3A+Innovative+Use+of+Technology%3A+Patient+or+Healthcare+Professional
2025,pharma,Veterinary,D01: Veterinary,298,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pharma?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Veterinary%40%40D01%3A+Veterinary
2025,pr,Culture & Context,F01: Local Brand,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F01%3A+Local+Brand
2025,pr,Culture & Context,F02: Challenger Brand,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F02%3A+Challenger+Brand
2025,pr,Culture & Context,F03: Single-Market Campaign,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F03%3A+Single-Market+Campaign
2025,pr,Culture & Context,F04: Social Behaviour,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F04%3A+Social+Behaviour
2025,pr,Culture & Context,F05: Use of Humour,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F05%3A+Use+of+Humour
2025,pr,Culture & Context,F06: Breakthrough on a Budget,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F06%3A+Breakthrough+on+a+Budget
2025,pr,Culture & Context,F07: Corporate Purpose & Social Responsibility,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F07%3A+Corporate+Purpose+%26+Social+Responsibility
2025,pr,Culture & Context,F08: Market Disruption,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F08%3A+Market+Disruption
2025,pr,Culture & Context,F09: Cultural Engagement,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40F09%3A+Cultural+Engagement
2025,pr,Excellence in PR Craft,"E01: Corporate Image, Communication & Reputation Management",1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Excellence+in+PR+Craft%40%40E01%3A+Corporate+Image%2C+Communication+%26+Reputation+Management
2025,pr,Excellence in PR Craft,E02: Public Affairs & Lobbying,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Excellence+in+PR+Craft%40%40E02%3A+Public+Affairs+%26+Lobbying
2025,pr,Excellence in PR Craft,E03: Crisis Communications & Issue Management,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Excellence+in+PR+Craft%40%40E03%3A+Crisis+Communications+%26+Issue+Management
2025,pr,Excellence in PR Craft,E04: Internal Communications,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Excellence+in+PR+Craft%40%40E04%3A+Internal+Communications
2025,pr,Excellence in PR Craft,E05: Sponsorship & Brand Partnership,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Excellence+in+PR+Craft%40%40E05%3A+Sponsorship+%26+Brand+Partnership
2025,pr,Insights & Measurement,"C01: Research, Data & Analytics",1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Insights+%26+Measurement%40%40C01%3A+Research%2C+Data+%26+Analytics
2025,pr,Insights & Measurement,C02: PR Effectiveness,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Insights+%26+Measurement%40%40C02%3A+PR+Effectiveness
2025,pr,PR Techniques,D01: Media Relations,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR+Techniques%40%40D01%3A+Media+Relations
2025,pr,PR Techniques,D02: Use of Events & Stunts,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR+Techniques%40%40D02%3A+Use+of+Events+%26+Stunts
2025,pr,PR Techniques,D03: Launch/Relaunch,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR+Techniques%40%40D03%3A+Launch%2FRelaunch
2025,pr,PR Techniques,D04: Brand Voice & Strategic Storytelling,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR+Techniques%40%40D04%3A+Brand+Voice+%26+Strategic+Storytelling
2025,pr,PR Techniques,D05: Use of Technology,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR+Techniques%40%40D05%3A+Use+of+Technology
2025,pr,PR Techniques,D06: Employee Engagement,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR+Techniques%40%40D06%3A+Employee+Engagement
2025,pr,PR: Sectors,A01: Consumer Goods,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR%3A+Sectors%40%40A01%3A+Consumer+Goods
2025,pr,PR: Sectors,A02: Healthcare,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR%3A+Sectors%40%40A02%3A+Healthcare
2025,pr,PR: Sectors,A03: Automotive,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR%3A+Sectors%40%40A03%3A+Automotive
2025,pr,PR: Sectors,"A04: Travel, Leisure, Retail, Restaurants & Fast-Food Chains",1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR%3A+Sectors%40%40A04%3A+Travel%2C+Leisure%2C+Retail%2C+Restaurants+%26+Fast-Food+Chains
2025,pr,PR: Sectors,A05: Media/Entertainment,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR%3A+Sectors%40%40A05%3A+Media%2FEntertainment
2025,pr,PR: Sectors,A06: Consumer Services/Business to Business,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR%3A+Sectors%40%40A06%3A+Consumer+Services%2FBusiness+to+Business
2025,pr,PR: Sectors,A07: Not-for-Profit / Charity / Government,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40PR%3A+Sectors%40%40A07%3A+Not-for-Profit+%2F+Charity+%2F+Government
2025,pr,Social Engagement & Influencer Marketing,B01: Social Engagement,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Social+Engagement+%26+Influencer+Marketing%40%40B01%3A+Social+Engagement
2025,pr,Social Engagement & Influencer Marketing,B02: Community Management,1608,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Social+Engagement+%26+Influencer+Marketing%40%40B02%3A+Community+Management
2025,pr,Social Engagement & Influencer Marketing,B03: Real-Time Response,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Social+Engagement+%26+Influencer+Marketing%40%40B03%3A+Real-Time+Response
2025,pr,Social Engagement & Influencer Marketing,B04: Content Creation & Production,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Social+Engagement+%26+Influencer+Marketing%40%40B04%3A+Content+Creation+%26+Production
2025,pr,Social Engagement & Influencer Marketing,B05: Content Discovery & Amplification,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Social+Engagement+%26+Influencer+Marketing%40%40B05%3A+Content+Discovery+%26+Amplification
2025,pr,Social Engagement & Influencer Marketing,B06: Innovative Use of Influencers/Creators,1531,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/pr?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Social+Engagement+%26+Influencer+Marketing%40%40B06%3A+Innovative+Use+of+Influencers%2FCreators
2025,print-publishing,Culture & Context,D01: Local Brand,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40D01%3A+Local+Brand
2025,print-publishing,Culture & Context,D02: Challenger Brand,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40D02%3A+Challenger+Brand
2025,print-publishing,Culture & Context,D03: Single-Market Campaign,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40D03%3A+Single-Market+Campaign
2025,print-publishing,Culture & Context,D04: Social Behaviour,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40D04%3A+Social+Behaviour
2025,print-publishing,Culture & Context,D05: Use of Humour,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40D05%3A+Use+of+Humour
2025,print-publishing,Culture & Context,D06: Breakthrough on a Budget,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40D06%3A+Breakthrough+on+a+Budget
2025,print-publishing,Culture & Context,D07: Corporate Purpose & Social Responsibility,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40D07%3A+Corporate+Purpose+%26+Social+Responsibility
2025,print-publishing,Culture & Context,D08: Market Disruption,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40D08%3A+Market+Disruption
2025,print-publishing,Culture & Context,D09: Cultural Engagement,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Culture+%26+Context%40%40D09%3A+Cultural+Engagement
2025,print-publishing,Innovation in Print & Publishing,C01: Innovative and adapted use of Print & Publishing,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Innovation+in+Print+%26+Publishing%40%40C01%3A+Innovative+and+adapted+use+of+Print+%26+Publishing
2025,print-publishing,Print & Publishing: Sectors,A01: Consumer Goods,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Print+%26+Publishing%3A+Sectors%40%40A01%3A+Consumer+Goods
2025,print-publishing,Print & Publishing: Sectors,A02: Healthcare,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Print+%26+Publishing%3A+Sectors%40%40A02%3A+Healthcare
2025,print-publishing,Print & Publishing: Sectors,A03: Automotive,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Print+%26+Publishing%3A+Sectors%40%40A03%3A+Automotive
2025,print-publishing,Print & Publishing: Sectors,"A04: Travel, Leisure, Retail, Restaurants & Fast-Food Chains",761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Print+%26+Publishing%3A+Sectors%40%40A04%3A+Travel%2C+Leisure%2C+Retail%2C+Restaurants+%26+Fast-Food+Chains
2025,print-publishing,Print & Publishing: Sectors,A05: Media/Entertainment,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Print+%26+Publishing%3A+Sectors%40%40A05%3A+Media%2FEntertainment
2025,print-publishing,Print & Publishing: Sectors,A06: Consumer Services/Business to Business,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Print+%26+Publishing%3A+Sectors%40%40A06%3A+Consumer+Services%2FBusiness+to+Business
2025,print-publishing,Print & Publishing: Sectors,A07: Not-for-Profit / Charity / Government,761,ok,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/print-publishing?tag=publication+dates%40%40year%40%402025%23%23lions+award+category%40%40Print+%26+Publishing%3A+Sectors%40%40A07%3A+Not-for-Profit+%2F+Charity+%2F+Government
